,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
BGT-226,130.9453949127095,128.91209196541675,127.55500417900133,137.82280023022943,130.0710795349362,126.83436788452791,130.26089242532754,126.47358355885284,136.03283288044847,122.7682737734477,126.76799899033384,130.48018437851718,131.48330376414805,129.57275027440264,131.1068628411641,131.06815063466877,129.31897802136575,129.77724495159555,128.2318168968358,125.61866438327554,132.01047880732503,124.59376388891336,123.13538850315557,129.86535365589728,129.05509152316534,131.42611567974714,128.51167819957703,127.3022935756202,129.22558193427204,0.0,131.2763680388414,121.44040618406869,130.91567858533327,128.18848717061434,127.75509942098061,128.2547150895938,136.06653026493015,127.98852036948732,127.28946755582737,130.23893021450522,125.93181470782588,125.32696425263873,136.8206909417605,129.08609762730137,131.15567294340593,126.02340316577485,130.0076417958981,126.8135077833928,128.41681354239662,134.98699836902176,125.65704023665796,123.52609020017402,127.85586426753528,124.91593427088753,127.58089589928234,127.54621757248032,123.03686708101822,129.63955966390887,128.17109496691202,128.612716157127,125.85122430937803,121.69744813470743,138.74156774682064,127.28262375857679,123.74803187717848,128.7838109928208,123.08794973266605,126.82950502800718,125.00758832097316,125.86685730851063,124.90819155947115,122.33473546798263,133.38057391906392,128.24593772572953,125.11141474638724,129.24133815493045,125.10125652182502,130.15561958032313,125.54360723305113,125.97330978755646,129.37960060287188,128.8325639804256,123.51707503080827,126.51877825318759,138.5473543599484,136.349707326395,126.73269104208929,135.4146553149122,122.83229431246939,138.5774273915419,136.30149444860749,122.32302439004253,130.47165434874134,125.61951466625118,130.14639498049658,129.4873681473907,120.60546629112449,129.8727219930188,127.09698028968371,127.51938013635052,123.42868863086858,136.07126089815242,132.22008009758233,126.85212974699067,127.23309744077899,125.89750496249418,131.20403196504077,129.6746237387355,127.9557244382039,126.71605329530882,122.39423486419453,127.88455242989377,125.25371936905786,130.1956477615483,128.16247239908614,129.37341091312948,126.28306682589971,132.3084626276,127.111125919931,126.96788084621944,127.18284137132619,123.46953537663663,137.30145834566275,137.07921930319023,137.52946397473002,125.91025491968763,124.6995829595238,123.50193465851541,129.9060389170545,126.93451025999639,123.27525503452861,138.2762184838491,125.59723580725907,127.0844806386046,124.81276702441427,124.35307421310806,126.64583806790834,129.82614622445138,123.8911318542053,130.99975907966692,128.83630037070813,127.03864732131527,137.49044951186482,130.7200687085879
Buparlisib,136.99652195908905,136.6513566734032,135.60215375386068,143.67288082245125,135.76898490758944,135.2586934468921,136.80282693399099,133.5597518560789,143.26736469166488,130.1130110193307,136.08434766716036,136.14995338966696,138.96663667716336,136.8848312245282,138.08697904894163,138.6267062167901,137.39566523274925,136.69991855397384,136.21907211026107,133.7267015548675,138.55834152707695,132.35906354471598,131.27467877151386,138.80781130178175,136.2287591060834,138.33741750242666,136.70628236628912,135.15421504258626,136.69318612223708,131.2763680388414,0.0,130.9444352215667,138.25945243466666,137.0332708259869,136.23600441267777,135.57877907198707,143.93446159160544,135.91110646230746,134.28385344269665,138.0051755041703,133.45680894683636,132.5813404694971,143.89708520105603,136.60602932800816,139.5346416713445,134.99906425482135,138.09035703421958,133.58800242939895,136.03873341067376,142.62923047236296,135.04815023659168,131.37095185593952,134.682966854424,131.97013961123844,134.87633167887245,134.98405660224475,131.4631359136145,137.6227496820364,136.23328143116396,135.96981267030756,132.2897544451369,129.40530475513924,146.55596472886717,135.29627972712632,130.1419039228705,136.83167737090199,131.36983003607855,135.0666130789467,133.74851644655146,131.50391676392508,133.0925383989786,131.035656855487,139.4972750628287,135.79868138733713,131.62460073052497,135.82587898426615,131.8697627161894,137.8120572112432,133.44743708846696,134.62170001083499,137.88721851305706,135.92503439570066,130.10209290122037,134.60635713042586,146.6575997552789,142.8649813978483,133.7744890642845,142.53712699288317,131.2009573698447,144.85209136363247,142.71999032853597,130.9263069497852,137.1541036593314,133.69668150752562,138.6438280211668,135.84823762912845,129.10022384356148,137.49272036762235,134.79862664035105,133.96536748297075,130.79645553556543,143.50733806221803,138.82597103833666,134.742789632342,134.6182324620279,133.18191179996404,138.68430840494577,137.5045661137514,134.1032074538358,132.55204391413514,130.04276688421024,136.20631079907326,132.15865827773138,138.09383467235128,134.75010788327904,136.64400068700755,134.8829775813223,139.9841287304993,133.83046779800156,134.74301546004105,134.62117940609252,131.51155119000677,144.1807759845254,143.8293816914807,144.64688331853583,133.7662805557582,132.67710401987756,130.07018144148287,138.42910088356686,133.91182093509119,131.4547110227629,144.9138373902345,133.71931467256542,134.5858572593801,132.72876138477127,131.27137691453484,134.55215211016446,137.01725508079065,132.44869707738525,138.0152031574905,135.83359473400637,134.03525473469435,144.65346080295222,138.18730821948108
Alpelisib,129.31726457910187,128.39831063209328,127.6738855702811,136.66208462791255,129.77654112894248,126.93189376618602,127.34696941188862,125.89965744631266,134.61064955797653,121.23378695624024,127.08074183852044,128.73873121330718,130.6186602949782,128.93160083801772,130.37628056144638,130.17350001331206,129.81017989808248,129.249436932727,128.606688728466,125.21190359630202,130.65933236726605,124.48454844663803,122.6354138441982,130.21133257529917,128.8559901440697,130.07010110526795,127.60478488617727,126.54546804290958,128.25841836951372,121.44040618406869,130.9444352215667,0.0,130.08290905555575,128.5598173931047,127.4799911479686,127.82028196798166,136.91283876586817,126.84476769427039,126.94342443459999,128.59453324652299,124.42402764500659,124.30756216338224,136.2312600212175,128.68812294108918,130.2999786764276,126.19419319825151,129.66410612317046,125.98009309127522,127.97958463000168,135.6266819335833,126.49422304137421,123.56841144765649,126.23895903559804,124.00091125196616,126.80020361432187,125.66683174277847,122.34609175339757,129.98585654907657,127.06341738431888,128.03826712018324,124.40193426640222,121.71320403306851,138.79287011740408,126.67103830405028,122.09621441486128,127.96197625580703,121.83524417549222,126.67696679217997,126.1097070074325,123.81812524350107,123.92071340598605,120.95269321794032,132.35340537595292,126.5769715674404,124.4131044573909,128.48539878719237,123.40511068939158,129.1243655374731,123.2757478036016,125.98142732116986,129.75328830887523,129.04433881743986,121.25607253126022,126.55568071930776,138.60877396445517,134.82542826718233,125.25725019543012,135.2353175576937,122.80856224846492,137.7139949028292,135.16328081732956,122.14284705392626,129.34968808832727,125.16607764809346,130.60892086083607,126.95002447881122,120.81197058299257,128.93202476239435,126.11181658432878,126.72149539264676,123.50339780249989,135.66199514657598,132.15162934830613,126.611437028409,126.05360997277714,124.67664477314543,130.86374654567152,129.46599752721565,126.49995850331379,124.78486302173552,122.67289041787062,127.8319084080935,124.25109888775515,130.12133072233235,127.34760459607834,128.28429072363502,126.0930461129704,131.8235935465785,125.48585880709605,125.20627382186838,126.78959895524298,122.87304880784517,135.93526628271252,136.47289839767674,137.13253327529975,125.68735688955017,123.58923588406242,121.17474021594339,128.82902431971294,124.87763388032785,123.76975106440334,137.1408030182451,125.2410883761795,126.32961646312523,125.80930989765716,123.17528726960744,127.16415097239953,128.17396118630467,124.23433128106207,131.25186342114804,127.58971651002481,125.06265724703631,136.86670051001673,130.45470010460573
Idelalisib,136.94580139936656,135.56879196940898,135.66703603870926,143.77018225740846,137.38765398444517,134.98168212962332,135.68575010594864,134.05060966903594,143.12859921321143,129.81189620143152,135.79461291918554,136.54382713314018,138.37592533250526,137.19221341861623,137.91570406996507,138.2787438905576,136.3583341555538,136.60998958673804,135.31096863573296,133.27402976456764,138.23515765954568,132.09573030916994,129.89060231366173,137.96155770231732,135.78428336708802,136.67077302655497,136.02659091917076,135.3084586226271,136.6687468318725,130.91567858533327,138.25945243466666,130.08290905555575,0.0,135.81944208785333,134.8213887798813,134.91521382517652,143.3818321958344,135.8332785532313,134.56608877036808,135.47725933734424,133.05691007516805,132.7103871303952,143.56035141693326,135.51619833985805,139.6050475861578,134.80755073708607,136.98932400542105,133.81848659361918,135.3586864567245,142.12891481747246,134.33403445163103,129.21094572312666,134.55314697390284,132.56732351129017,134.95119351381928,133.52563266917764,130.66650525312238,135.9869061357313,135.67533544564668,135.43493150522858,133.18233337456113,128.9523704704383,145.19442824072868,134.57803498968264,130.1586404463225,136.06545374052246,130.83352482798674,133.62553974065622,133.26940729798122,132.12366403234512,132.5570497000997,129.77342886001114,138.84655590247039,135.38756018386337,132.0203553317248,135.9100284865164,132.2274027801002,137.38199904607927,131.9860727238679,133.6472048991279,135.9026888998669,136.21939353219437,130.65757180544986,134.2810190353535,145.32742686050105,141.2950827574967,134.45481613502565,141.45541373214667,130.80704762484228,144.44230106219365,142.94141456398123,131.00672127433566,136.17622148316642,132.8707303796184,138.71754583461453,136.12752789336656,127.94628036166334,136.08371613181458,132.64423192428606,133.77930952403332,130.95189583808386,141.37982781733703,138.83410733594147,134.4461503547597,134.7800676299881,133.30548483449337,136.52640915573062,136.87498490623875,133.1703280622241,132.13690156516452,129.33240262263692,135.63094988937635,131.53701038460272,137.6018323777712,134.47682875010352,137.02183164124844,134.46950536398842,139.60769881756872,133.81585709530424,133.40240236649166,134.56994077536308,131.39849256366193,142.17615193753508,143.21559694730428,143.94901041471832,133.51699814102702,131.49320210779422,131.20515554987907,137.55545065233642,133.3780694171222,130.83699044877525,144.79505893523924,133.9736159628616,133.4068329939931,133.4821628471703,131.8430379702885,134.61431588011754,135.58328053626795,132.44922527811912,138.39141733437447,135.47766605532232,132.4882464256143,143.89213561190084,138.60081648864875
Apitolisib,135.0060726982206,133.86995008103202,133.84874067920046,141.4881885453071,135.9341908181726,132.29119718472882,134.89035686230957,131.66599742166838,141.40682507619854,127.54664535973316,134.116169411149,135.47358227041494,136.81917940425473,134.2243957232312,136.52095954529838,136.07419083179843,135.32943041434766,134.56160551425373,134.55393700461505,131.64041430771147,136.29284199826648,129.76522839581506,129.09382709202453,135.94473353906062,134.15893644983692,136.16795117265616,132.8498286416568,133.49253639699523,134.689776203962,128.18848717061434,137.0332708259869,128.5598173931047,135.81944208785333,0.0,133.27054190025785,132.42272054843585,140.97748152302242,133.1638131793751,133.44772398191364,134.5847736019021,130.70572643204608,130.40003536706453,141.48269292087107,133.98173017074637,136.89791713899436,131.68734847914,134.8697122765699,132.43229022420888,133.5171904642938,140.48177726298275,132.50647018491216,129.57728045546645,133.05832214621455,130.82391372941782,132.32794116956376,132.75436197565836,129.09192219058772,136.19915500882433,133.24723368519423,133.34651366748332,130.40890094637882,127.04698562942737,142.32029720194225,133.00308269557678,129.24044506892432,134.61731089006386,128.94326140767495,132.3707868822726,132.0203510890511,130.95305313125732,130.45214472337767,128.80392527785705,137.61642470754822,132.52369125334127,130.27895317543212,134.39125732236795,129.7061208170861,135.20081741050916,131.07571044420243,132.19372649279663,135.30850429616387,133.88545635697542,128.80799597583476,131.56109418327634,143.23787365405428,141.58327848448553,131.27522799799075,140.1286492161541,128.3275616616301,142.81831178562854,141.4140191593708,127.38500734200458,135.07447547851265,131.4895720378748,136.55589060530488,133.63243926643435,126.12212701195489,134.5323881973045,131.64641378612345,131.93056206349007,129.6328725970218,141.85364474578412,136.55102818636126,132.15134421229774,131.89656228463667,131.71647167950542,135.99604011167813,133.89026870142862,131.41534399773434,131.232820051771,127.78784682808418,134.4243773837357,130.82509660362962,135.0071337789743,132.8066894050614,135.41321488309993,133.29440091204933,137.7265811695454,132.30141806339608,131.32574172623413,133.5906145368978,128.23205821263457,141.4798096464907,141.6602463439302,142.9553844444432,130.85967765218587,129.7083602731146,129.40126750085238,135.29391966401627,132.22207824632136,129.96129733248927,140.81105652273956,131.18919167661815,131.65054817404297,131.62167060430625,129.6079703771531,133.2054624036691,134.7751507050275,130.15277276022422,137.0041971783195,133.92087997040255,131.8271750648562,143.32772100344465,136.29499048280547
GSK-1059615,134.63024746049368,133.494048602128,133.68680266616636,141.47773133144207,134.6410489819098,132.30805535853273,133.65266826826397,131.38942272917123,139.92154862269388,126.98151609059282,132.49532612676958,135.05339129118252,135.86425195153552,133.6267315660899,135.9984620040039,135.14087629354154,133.66379055827792,134.41746222512654,133.77015128802657,130.79871014107098,136.58863265920758,128.5218317248467,128.24059256280503,136.02117302669527,133.5505013051753,135.23026514719305,133.41127776631214,132.2849633880764,133.81346342663707,127.75509942098061,136.23600441267777,127.4799911479686,134.8213887798813,133.27054190025785,0.0,131.65499272068618,141.21624452270126,132.5039767588699,132.42184228826395,134.60317494216008,130.73601075690786,128.9914121750353,140.24686349597135,133.61143042383054,136.21693999050706,131.0691596109731,134.50045504889712,131.080574475091,131.8494057905246,139.90972667670263,131.74086888612297,129.11383993818342,132.7562734509502,130.75019423387337,132.63958271721705,131.8291175243379,128.35691482221654,134.62576750670888,134.43877377125412,133.12509831359733,129.91446292301157,126.54919705664157,141.96534104325949,131.24966514866531,127.5498915703909,133.52703643290656,128.71182899922064,132.14170663646306,131.9857328304132,130.17215842618506,127.59433442911062,128.04598652521918,137.75965566408618,132.20988447266697,130.6596888249885,132.1696259552994,129.03893256792088,134.3841541265055,129.43771075061593,129.97530914564422,133.80705651973068,134.6182941764916,128.5197543508148,131.78222436619185,143.3843158910227,140.17218608168176,131.98070318469524,139.48160703188717,127.38950409999936,142.4655664421269,141.21461101072782,128.5185985071682,133.8851336524899,130.26209800119562,135.5298275639282,133.75686827924676,124.51805791820901,133.52570274598315,131.27463628490668,131.59149535056537,128.01048916137387,140.9783380649814,136.53206815766663,131.22980840239836,131.69594313706557,129.84904456500553,136.42215113025367,133.47963750568667,130.99026400917822,131.49399619142676,127.15985263395746,132.8103258178651,128.72599504235265,135.14313306824934,132.15668470522152,134.97876271514534,131.53448102051632,135.91400455931608,131.6525927207156,131.37236341165988,133.16685137780513,127.73679191581665,140.94351769753945,141.00426978046906,143.03050952056472,130.08079347459287,128.7732754669846,128.58180119436165,134.53696312728616,131.33174339124471,128.2434889135629,141.97801898709514,130.5737495859473,130.6477791911463,130.16561192670596,128.0590471923303,132.11941646245452,133.45310437189156,129.06666061108817,136.370185975889,132.19261884185275,130.43900445586414,142.0452170668351,135.6981709999154
Omipalisib,134.41129953452324,133.05253961802092,132.86436283546698,141.03717852140088,134.20725532849113,131.7549058939079,132.94485452192347,131.32089608572724,139.163128233045,127.22206210897723,131.62703829079615,134.26623631164946,135.98265497008174,133.1803808188216,135.14999475848714,136.0562769108675,134.90598873623134,133.84468645140464,133.41748777154683,129.64262496700513,136.25551923967956,129.9462682645791,128.17967694267125,135.22207257209055,132.69626574769111,135.06870961009926,132.96252059840683,132.42478063409047,133.7847710852699,128.2547150895938,135.57877907198707,127.82028196798167,134.91521382517652,132.42272054843585,131.65499272068618,0.0,139.91209326343977,131.59044072098348,131.9244491168146,133.88282912838187,129.42523286266888,128.63614523815647,141.22278732063532,133.37959889894924,135.9036175681746,130.73635317929111,133.87576226756673,130.92094011176775,130.87407978716809,139.67981066710647,131.74951298844073,128.84688646008505,131.7920749752066,129.31089625461928,131.61274746180933,131.03589706318215,127.47363243338253,135.29676003853587,132.50566358233786,131.9064696388846,130.69884964245924,126.15817420134614,143.6510621306513,131.70191917723784,126.9166543321213,132.78299433052248,128.0852642833254,131.19287581538867,131.56492607294533,129.31922451704935,129.26987040993487,127.87619335264225,137.48324511676657,131.49221273487612,129.27854417688758,132.84130047880407,129.2308475768299,135.3207570906444,129.70300966761,131.44961101957864,134.58569180108861,134.02008379813188,128.12894106796668,132.06830498609872,143.42904062025235,139.29839542008895,131.581584756615,140.22833071968816,127.71743653350204,141.46025726044357,141.04898106825078,127.75682098586091,134.0205200954841,130.35368947257032,136.1097001027213,134.05310692525993,125.38495763003074,133.81232418953869,131.2026843576745,132.02405941676935,127.74807784533469,140.18939417386764,135.98062011671496,131.8878424776427,131.18678443528856,130.41775213194393,136.01408724850987,133.57057087086466,131.2380385030862,130.4895145793116,127.20670734834592,132.40959150360626,129.5467726673923,134.5831751892519,132.28078345502894,134.16609810348186,132.10915965170366,136.229184150481,131.6924732084632,131.43516793640737,131.6936463299045,126.9810943442326,140.34891194918652,140.6088879874872,141.83611218045095,130.22082163152777,128.7858200967017,128.4342983337447,134.7871898488887,131.00138450874212,128.1892029293778,141.71967540929825,130.8354531676929,130.40889821799703,129.99593735045852,128.70623980806283,131.47755209988551,133.0937609681454,129.63977994024538,135.94238199271317,131.01199267190515,131.66119656940984,141.51996970187898,135.36457442704523
GSK-2636771,143.0174957325717,142.47336759249063,142.19717773505337,149.85589599249104,143.49410608389886,141.0846226219985,141.94659576971026,138.49907686065143,147.23955632026508,135.54992889810515,141.58335521457855,143.1343012538547,144.52926517700323,142.77918161504914,142.73018735489214,142.91909453957697,142.87244686328702,142.93041075455233,142.01094518956887,139.59345474131538,144.7177357494525,138.7409436179974,136.54780030528312,142.53740841059425,141.68046824828568,143.69312525211188,141.98715375651557,140.79827020779314,142.34138724902715,136.06653026493015,143.93446159160544,136.91283876586817,143.3818321958344,140.97748152302242,141.21624452270126,139.91209326343977,0.0,139.94348875671156,139.7877274821949,143.01250060993564,139.59927643714312,137.33804543687083,148.78889985542415,141.99559997014342,145.05000324537772,140.77875281779086,142.87119002120681,139.58039228005396,140.71105239793903,147.39787015014903,140.02936057212477,137.42182814720954,140.82072001361269,138.86900592948788,141.44629353281482,140.51367455876516,137.3469233822887,142.94454928200383,140.8003650385896,141.52070022878388,139.67522020344896,135.4939847156464,150.0660139802057,140.81868135836535,137.89955520920148,141.75472450340953,136.7282923450354,139.77429141994583,139.69877669874492,138.61775249982784,139.30012680545238,136.65514740881005,144.92902256026576,140.74141340725495,138.0049409154191,140.88442219199118,138.67173300591193,143.9528266083079,138.5206198149186,140.3122037945325,142.67027035730834,141.80777562883335,137.05922716633663,140.5574387133682,150.87088321242075,148.25267559379878,140.0784071559819,148.26117178876112,136.1509613479564,149.38156419252277,148.34939069275472,136.6332744045037,142.17059492852525,138.5457267598656,144.66548057658153,142.64291745237063,134.09062234972822,143.02871168575118,141.0487749156373,139.99864417795422,137.37153284857393,148.98185216799376,144.6631084241859,139.65809047034853,138.43336857830965,139.19340797123843,144.29932347329435,141.82621064455856,140.4615112300988,139.0703507865692,136.60550230608038,141.3341951510361,139.05986847644047,144.0386274358522,140.8294647279652,143.09758748306467,140.8353366292973,144.91379314629307,141.26354303010032,138.42539585976712,141.23665238791367,136.34051675213973,146.90944415005887,149.07564728918797,148.6555445640954,138.12797195170867,138.5418993293578,138.06351519698077,143.22052061634724,140.239387195343,137.37878355204037,150.16345753265415,139.24279789823765,139.22152618495218,139.68938934069377,137.3645156425764,140.0603575176071,141.48265910112454,137.8479164842707,143.51740421489004,140.64449242040658,140.03753988426547,150.08827402850858,143.40677669757542
PF-04691502,133.77832584236256,133.05347813598576,133.21957225009987,141.1268853715221,134.54636763392423,131.18369252102735,134.1325671169238,131.07921981952512,140.3352175934647,127.22589607700684,134.02619422922905,134.49476159682317,136.8244145350262,134.80782794916956,135.92462004219644,136.15541568759872,134.82008368049938,134.88184603085452,132.51005186276313,130.40427205220024,136.0042642531096,129.3509083787647,128.51999751432643,135.2693806216934,134.05923892975667,135.41814249641698,132.6989582459377,132.1052921263665,134.80261436427048,127.98852036948732,135.91110646230746,126.84476769427039,135.8332785532313,133.1638131793751,132.5039767588699,131.59044072098348,139.94348875671156,0.0,131.96464187173513,133.6767900326184,130.05837111640326,129.52296581495736,141.17846413023503,134.17482674498595,136.21528515155057,131.8790921052073,134.9202173929803,131.1893776594541,132.78539670277803,139.87460824046906,132.17279885255752,128.64871631993648,131.75189584309607,129.7924044451863,132.37573688611408,132.27821791846102,128.33988147202456,134.6094862402647,133.2729196327007,133.09950582814852,128.945665759715,126.03568536095908,143.37601731651554,132.0391826322294,127.78005054421023,135.13151587586393,127.49833832552596,131.76578335143893,130.5734912344843,128.50520985313744,130.14034492340377,127.93202816489374,136.1009469727091,132.68826219549317,129.4540440129161,133.36291110572657,128.89861050503728,134.74141327233568,129.05963460859886,131.02130580479295,133.9788369549518,134.05689384300166,128.158508303308,131.74335091933546,143.4157933293913,140.39926658943418,131.87218285770322,139.5843607378324,128.0769146492266,142.75013862204804,139.95034444461982,127.42384701823906,133.96316350074883,130.4669614967943,135.95082179236496,134.0406521202202,125.49386057723639,134.80473505477505,132.12647872324737,132.88997069935138,128.12600157179753,142.30547208563763,137.68643445209108,132.11303173300482,132.32837477132404,131.3166724434276,136.25088699288133,134.11604029718336,131.3218691154968,131.33042393902667,126.58170353628442,133.731076437701,129.0312805830305,135.46575669553656,132.13192444806592,135.1183699688315,131.42446424918774,136.24992945673486,132.11646020729617,132.2640939960495,131.98227704387378,127.85740141162825,141.5501150598016,140.36007310733643,141.9536305264174,130.38769934870155,129.22318436446054,127.58689784734368,134.60359904253912,130.7014990459387,128.75846400854698,141.91831707133298,130.81091068745147,132.10059135912283,130.61046180115278,129.37489865343858,131.66832500898104,133.64690075847327,129.76308884193605,135.71179457668973,132.92884655059183,131.6115076933055,141.42443342269254,136.14152158464043
TG-100-115,133.03842443520261,133.31873518803468,132.730604276001,141.63079656817283,134.60970491885246,131.88585025859166,133.7571367680055,130.6470485189629,140.53222964380322,125.65315579161127,131.34639778929764,134.45939426729134,135.62693999906642,134.13273705023414,135.6187339281329,134.81254554619642,133.86962462818937,133.76062705083964,133.53421459352987,130.70574523814582,135.81084520499502,129.5852624735621,126.37460640671351,135.11508311835107,133.54648331523583,132.53543998356844,133.08225580239167,131.6059577071045,133.47976478849,127.28946755582737,134.28385344269665,126.94342443459999,134.56608877036808,133.44772398191364,132.42184228826395,131.9244491168146,139.7877274821949,131.96464187173513,0.0,134.37579494159792,129.6850046158479,128.57834269227078,141.58737208845116,134.1422369415136,135.64268387045473,130.9781156876646,132.9468405541477,130.8265660383566,132.9789971518902,140.13870896155944,130.64895321630217,128.66151576429291,131.49577628820012,130.03933825305373,132.7023016415612,130.37997642535518,128.48349843197758,135.67089164718303,132.9230835738622,133.0969352531041,129.25238314867013,127.00968116665241,142.85227152431565,131.98139478839835,128.61468439927884,132.84809517471314,127.37481271716584,130.9384658931802,130.55092467851458,129.02301846426514,129.01544917064956,126.90042368389915,137.68399193815142,132.23916212900744,129.54578404351193,132.44400207054142,129.37597034820575,133.95914429244908,130.16289196547086,130.73385230464453,132.8386210532237,133.99155580320675,127.10199321631036,129.68178863820148,142.70934627820975,140.82633499427482,131.71654695712283,139.0518716590948,127.0275882833392,142.57409413560063,140.4139844509056,126.9885631914495,133.35839996665905,130.3548169066227,134.9169587622661,133.9710789886675,124.63824812061857,133.83032522532275,130.50981820408913,131.49097584948828,128.64953170745525,141.40503512925667,135.94438997440167,131.57044183400671,131.56581842313778,130.65383459097362,134.35605675260075,132.95993751945008,131.8548175397757,130.44859299716285,126.8423835627115,132.34050611955138,129.36153694943977,134.23027031715637,131.47567006296748,133.47767558360582,131.15871119209206,136.66748717236123,132.17437091481597,130.90754941033364,131.25364379370072,126.78339852044407,139.26198425023895,140.9641134920705,141.56664868760322,129.22395995660995,128.2085700739879,127.73504320428944,134.79939405452694,130.72801125816582,128.24894634823235,141.71701996812698,130.59610192553527,130.52092633157065,130.55146015728275,128.93650447563235,131.80965045677084,133.86063059509536,128.01653558694127,135.42168993104943,133.056136397097,131.36952500584079,141.48131470100031,133.3305749721649
Pilaralisib,136.43289531708749,134.29213098761798,134.79196693482993,143.80015874510383,136.58460418282556,134.4815254319529,135.68330363427566,132.67070248590986,142.3755811098805,129.2217819906361,135.525285493305,136.53269372770467,138.05273276289498,135.28644442193092,137.33743875561106,138.2009084686891,136.7688172047871,136.13083671479964,135.2915280586926,132.43705029572632,137.3485389365912,131.21714592705848,131.10791285688853,136.631760926366,135.9327044169836,137.01886251268655,134.82112185694035,134.07844104285053,135.21527691167282,130.23893021450522,138.0051755041703,128.59453324652299,135.47725933734424,134.5847736019021,134.60317494216008,133.88282912838187,143.01250060993564,133.6767900326184,134.37579494159792,0.0,131.6839272594871,131.52730358275318,141.88707127912187,135.45293310766544,138.25627531019342,134.4803572317955,136.57568133008567,133.63302494552408,134.6524312781871,141.68490304335972,134.1394252975312,131.24321832001613,134.31437893128341,131.5493296071387,134.73972681636005,133.58549302724046,130.72784644912795,137.2863585216397,133.19160042570806,136.08612728458365,132.31691280155763,128.11205805164678,144.16715390120035,134.90714800538956,129.75353103894906,136.1766146465618,130.3336615489856,132.72379072898016,133.519987715736,131.4475909210721,131.16680166664818,129.78020438386153,137.0313717142004,134.47217785719351,131.53836844146127,135.11670220217894,131.62914763527772,136.87061641447525,131.17219459355331,132.85841109300597,136.50816360832818,135.70342414479776,129.60558875149187,132.80768958158114,144.60136906813722,142.76666230163195,133.356974207106,140.3882252302179,129.9803526848402,144.00349527082304,141.93197313774004,130.0829198651506,136.47087626830523,131.81432568581755,138.37208739943418,135.98127894595368,127.03301800894661,135.4973867347683,133.8480246141745,133.69713795431545,130.6084642383199,142.10229765753172,138.43248033991546,133.82381247784576,134.00536566953528,131.8558717438511,137.92353548099592,134.0294204627357,132.8463514330907,131.62210973191415,129.23820165514812,134.74443589869165,131.62186046969,135.90162388778307,133.59543182386,135.63543653060313,134.25910169457774,138.08739911421634,132.70584002711522,133.16595225649198,134.05542874458132,129.9068284842813,142.98856524874134,142.2132248761384,143.28847870208224,133.06349587456427,131.1928675815504,129.76935322851656,136.50373538515845,133.63569343915344,131.8044850577377,143.52460919267548,132.7415336800325,132.87908178457704,132.7353893927724,131.59874472172336,134.3554422397382,136.16476990366903,131.04456936809012,137.9292968249428,134.9827674773537,132.69667587433554,143.99836436142235,137.51067619365182
